United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Males

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1998,113,0.397209,57,23,46,107,1.87,4,4,0.9481,10,2.3088,22.21
1998,114,0.415254,34,14,27,61,1.78,3,2,0.9501,6,2.2212,21.15
1998,115,0.434129,20,9,16,34,1.69,1,1,0.9520,3,2.1365,20.14
1998,116,0.453872,11,5,9,18,1.60,1,1,0.9538,2,2.0546,19.15
1998,117,0.474524,6,3,5,9,1.52,0,0,0.9556,1,1.9754,18.20
1998,118,0.496126,3,2,2,5,1.44,0,0,0.9573,0,1.8989,17.29
1998,119,0.518724,2,1,1,2,1.36,0,0,0.9590,0,1.8251,16.40
1999,0,0.007725,100000,772,99325,8005888,80.06,100000,17986,0.1799,3647822,36.4782,432.24
1999,1,0.000543,99228,54,99201,7906563,79.68,96997,17231,0.1776,3547822,36.5768,433.42
1999,2,0.000373,99174,37,99155,7807363,78.72,94764,17180,0.1813,3450826,36.4148,431.48
1999,3,0.000288,99137,29,99122,7708208,77.75,92599,17145,0.1852,3356061,36.2429,429.41
1999,4,0.000235,99108,23,99096,7609085,76.78,90491,17119,0.1892,3263462,36.0638,427.27
1999,5,0.000186,99085,18,99076,7509989,75.79,88436,17098,0.1933,3172971,35.8787,425.04
1999,6,0.000160,99066,16,99059,7410913,74.81,86432,17082,0.1976,3084535,35.6876,422.75
1999,7,0.000146,99051,14,99043,7311855,73.82,84475,17069,0.2021,2998103,35.4911,420.39
1999,8,0.000141,99036,14,99029,7212811,72.83,82564,17057,0.2066,2913628,35.2895,417.97
1999,9,0.000127,99022,13,99016,7113782,71.84,80696,17045,0.2112,2831065,35.0831,415.50
1999,10,0.000131,99010,13,99003,7014766,70.85,78872,17035,0.2160,2750369,34.8714,412.96
1999,11,0.000128,98997,13,98990,6915763,69.86,77088,17025,0.2209,2671497,34.6550,410.36
1999,12,0.000152,98984,15,98976,6816773,68.87,75345,17016,0.2258,2594409,34.4335,407.70
1999,13,0.000178,98969,18,98960,6717796,67.88,73640,17004,0.2309,2519063,34.2077,404.99
1999,14,0.000237,98951,23,98940,6618836,66.89,71972,16992,0.2361,2445423,33.9775,402.23
1999,15,0.000324,98928,32,98912,6519897,65.91,70337,16975,0.2413,2373451,33.7440,399.43
1999,16,0.000474,98896,47,98872,6420985,64.93,68733,16953,0.2466,2303114,33.5079,396.60
1999,17,0.000679,98849,67,98815,6322113,63.96,67156,16921,0.2520,2234381,33.2714,393.76
1999,18,0.000878,98782,87,98738,6223297,63.00,65602,16876,0.2573,2167224,33.0361,390.93
1999,19,0.000960,98695,95,98648,6124559,62.06,64071,16820,0.2625,2101623,32.8017,388.12
1999,20,0.001104,98600,109,98546,6025911,61.11,62570,16760,0.2679,2037552,32.5644,385.27
1999,21,0.001457,98491,144,98420,5927365,60.18,61096,16692,0.2732,1974982,32.3261,382.41
1999,22,0.001605,98348,158,98269,5828946,59.27,59635,16605,0.2784,1913887,32.0933,379.62
1999,23,0.001512,98190,148,98116,5730677,58.36,58201,16512,0.2837,1854252,31.8596,376.82
1999,24,0.001624,98042,159,97962,5632561,57.45,56806,16426,0.2892,1796051,31.6172,373.91
1999,25,0.001619,97882,159,97803,5534599,56.54,55439,16336,0.2947,1739245,31.3723,370.97
1999,26,0.001672,97724,163,97642,5436796,55.63,54105,16248,0.3003,1683806,31.1213,367.96
1999,27,0.001750,97561,171,97475,5339154,54.73,52800,16159,0.3061,1629702,30.8657,364.89
1999,28,0.001817,97390,177,97301,5241678,53.82,51522,16069,0.3119,1576902,30.6062,361.77
1999,29,0.001871,97213,182,97122,5144377,52.92,50272,15978,0.3178,1525379,30.3422,358.61
1999,30,0.001914,97031,186,96938,5047255,52.02,49050,15886,0.3239,1475107,30.0734,355.38
1999,31,0.001951,96845,189,96751,4950317,51.12,47856,15794,0.3300,1426057,29.7991,352.09
1999,32,0.001989,96656,192,96560,4853566,50.21,46689,15703,0.3363,1378201,29.5191,348.73
1999,33,0.002037,96464,196,96366,4757006,49.31,45548,15612,0.3428,1331512,29.2332,345.30
1999,34,0.002092,96268,201,96167,4660640,48.41,44433,15521,0.3493,1285964,28.9415,341.80
1999,35,0.002147,96066,206,95963,4564473,47.51,43343,15430,0.3560,1241531,28.6440,338.23
1999,36,0.002201,95860,211,95754,4468510,46.61,42278,15339,0.3628,1198188,28.3407,334.59
1999,37,0.002253,95649,215,95541,4372756,45.72,41237,15248,0.3698,1155910,28.0312,330.87
1999,38,0.002300,95434,220,95324,4277214,44.82,40219,15158,0.3769,1114673,27.7154,327.08
1999,39,0.002337,95214,223,95103,4181891,43.92,39224,15067,0.3841,1074454,27.3928,323.21
1999,40,0.002360,94991,224,94879,4086788,43.02,38252,14977,0.3915,1035231,27.0631,319.26
1999,41,0.002372,94767,225,94655,3991909,42.12,37304,14889,0.3991,996978,26.7256,315.21
1999,42,0.002393,94542,226,94429,3897254,41.22,36379,14803,0.4069,959674,26.3799,311.06
1999,43,0.002438,94316,230,94201,3802824,40.32,35476,14718,0.4149,923295,26.0259,306.81
1999,44,0.002516,94086,237,93968,3708623,39.42,34594,14633,0.4230,887819,25.6641,302.47
1999,45,0.002621,93850,246,93727,3614655,38.52,33731,14548,0.4313,853225,25.2950,298.04
1999,46,0.002746,93604,257,93475,3520929,37.62,32886,14462,0.4397,819494,24.9191,293.53
1999,47,0.002891,93347,270,93212,3427454,36.72,32059,14373,0.4483,786608,24.5366,288.94
1999,48,0.003068,93077,286,92934,3334242,35.82,31247,14283,0.4571,754550,24.1478,284.27
1999,49,0.003290,92791,305,92639,3241308,34.93,30451,14189,0.4660,723302,23.7530,279.54
1999,50,0.003561,92486,329,92321,3148669,34.04,29668,14091,0.4750,692851,23.3532,274.74
1999,51,0.003865,92156,356,91978,3056348,33.16,28898,13988,0.4840,663183,22.9491,269.89
1999,52,0.004202,91800,386,91607,2964370,32.29,28139,13879,0.4932,634285,22.5410,264.99
1999,53,0.004578,91414,419,91205,2872762,31.43,27391,13763,0.5025,606146,22.1295,260.05
1999,54,0.004990,90996,454,90769,2781557,30.57,26653,13640,0.5118,578755,21.7148,255.08
1999,55,0.005420,90542,491,90297,2690788,29.72,25923,13510,0.5212,552102,21.2976,250.07
1999,56,0.005859,90051,528,89787,2600492,28.88,25203,13373,0.5306,526179,20.8776,245.03
1999,57,0.006308,89524,565,89241,2510704,28.05,24492,13229,0.5401,500976,20.4546,239.95
1999,58,0.006772,88959,602,88658,2421463,27.22,23790,13078,0.5497,476484,20.0284,234.84
1999,59,0.007257,88357,641,88036,2332805,26.40,23098,12920,0.5594,452694,19.5987,229.68
1999,60,0.007770,87715,682,87375,2244769,25.59,22415,12756,0.5691,429595,19.1656,224.49
1999,61,0.008317,87034,724,86672,2157395,24.79,21741,12586,0.5789,407180,18.7289,219.25
1999,62,0.008888,86310,767,85926,2070723,23.99,21075,12409,0.5888,385440,18.2888,213.97
1999,63,0.009499,85543,813,85136,1984797,23.20,20418,12226,0.5988,364365,17.8450,208.64
1999,64,0.010206,84730,865,84298,1899660,22.42,19770,12037,0.6088,343946,17.3978,203.27
1999,65,0.011037,83865,926,83403,1815362,21.65,19128,11839,0.6190,324177,16.9479,197.87
1999,66,0.011739,82940,974,82453,1731960,20.88,18491,11633,0.6291,305049,16.4967,192.46
1999,67,0.012327,81966,1010,81461,1649507,20.12,17864,11421,0.6393,286557,16.0415,187.00
1999,68,0.012909,80956,1045,80433,1568046,19.37,17247,11206,0.6497,268694,15.5795,181.45
1999,69,0.013601,79911,1087,79367,1487613,18.62,16641,10988,0.6603,251447,15.1099,175.82
1999,70,0.014481,78824,1141,78253,1408245,17.87,16046,10767,0.6710,234806,14.6334,170.10
1999,71,0.015599,77682,1212,77077,1329992,17.12,15458,10540,0.6818,218760,14.1519,164.32
1999,72,0.016975,76471,1298,75822,1252916,16.38,14875,10304,0.6927,203302,13.6676,158.51
1999,73,0.018579,75173,1397,74474,1177094,15.66,14293,10057,0.7036,188427,13.1827,152.69
1999,74,0.020337,73776,1500,73026,1102620,14.95,13713,9797,0.7145,174134,12.6989,146.89
1999,75,0.022232,72276,1607,71472,1029594,14.25,13132,9525,0.7253,160421,12.2164,141.10
1999,76,0.024289,70669,1716,69810,958122,13.56,12551,9240,0.7362,147290,11.7353,135.32
1999,77,0.026560,68952,1831,68037,888312,12.88,11971,8942,0.7469,134739,11.2556,129.57
1999,78,0.029079,67121,1952,66145,820275,12.22,11391,8631,0.7577,122768,10.7777,123.83
1999,79,0.031883,65169,2078,64130,754130,11.57,10811,8307,0.7684,111377,10.3022,118.13
1999,80,0.034999,63091,2208,61987,690000,10.94,10231,7970,0.7790,100566,9.8295,112.45
1999,81,0.038507,60883,2344,59711,628013,10.32,9651,7620,0.7896,90335,9.3602,106.82
1999,82,0.042604,58539,2494,57292,568302,9.71,9071,7257,0.8000,80684,8.8950,101.24
1999,83,0.047712,56045,2674,54708,511011,9.12,8489,6879,0.8103,71613,8.4360,95.73
1999,84,0.054423,53371,2905,51918,456303,8.55,7902,6483,0.8204,63124,7.9882,90.36
1999,85,0.062926,50466,3176,48878,404385,8.01,7304,6063,0.8300,55222,7.5604,85.22
1999,86,0.071385,47290,3376,45603,355506,7.52,6691,5613,0.8390,47918,7.1619,80.44
1999,87,0.079822,43915,3505,42162,309904,7.06,6073,5146,0.8474,41227,6.7882,75.96
1999,88,0.088618,40409,3581,38619,267742,6.63,5463,4673,0.8553,35154,6.4350,71.72
1999,89,0.098061,36828,3611,35023,229123,6.22,4867,4199,0.8628,29691,6.1006,67.71
1999,90,0.108324,33217,3598,31418,194101,5.84,4291,3733,0.8699,24824,5.7853,63.92
1999,91,0.119481,29619,3539,27849,162683,5.49,3740,3278,0.8766,20533,5.4900,60.38
1999,92,0.131478,26080,3429,24365,134834,5.17,3219,2842,0.8827,16793,5.2166,57.10
1999,93,0.144019,22651,3262,21020,110468,4.88,2733,2428,0.8883,13574,4.9666,54.10
1999,94,0.156624,19389,3037,17870,89448,4.61,2287,2043,0.8934,10841,4.7405,51.39
1999,95,0.169006,16352,2764,14970,71578,4.38,1885,1693,0.8980,8554,4.5372,48.95
1999,96,0.180935,13588,2459,12359,56608,4.17,1531,1382,0.9021,6669,4.3545,46.75
1999,97,0.192169,11130,2139,10060,44249,3.98,1226,1111,0.9058,5137,4.1897,44.78
1999,98,0.202467,8991,1820,8081,34188,3.80,968,880,0.9092,3911,4.0392,42.97
1999,99,0.211592,7171,1517,6412,26108,3.64,755,689,0.9124,2943,3.8984,41.28
1999,100,0.221135,5653,1250,5028,19696,3.48,582,533,0.9154,2188,3.7609,39.63
1999,101,0.231114,4403,1018,3894,14667,3.33,443,407,0.9185,1606,3.6263,38.02
1999,102,0.242907,3386,822,2974,10773,3.18,333,307,0.9214,1163,3.4943,36.43
1999,103,0.253882,2563,651,2238,7798,3.04,246,228,0.9242,830,3.3703,34.94
1999,104,0.265360,1912,507,1659,5561,2.91,180,167,0.9269,584,3.2499,33.50
1999,105,0.277363,1405,390,1210,3902,2.78,129,120,0.9296,404,3.1330,32.10
1999,106,0.289916,1015,294,868,2692,2.65,91,85,0.9321,275,3.0196,30.74
1999,107,0.303044,721,218,612,1824,2.53,63,59,0.9346,184,2.9096,29.42
1999,108,0.316775,502,159,423,1212,2.41,43,40,0.9370,121,2.8029,28.14
1999,109,0.331135,343,114,286,789,2.30,29,27,0.9393,78,2.6995,26.89
1999,110,0.346154,230,79,190,503,2.19,19,18,0.9416,49,2.5994,25.69
1999,111,0.361864,150,54,123,313,2.08,12,11,0.9437,30,2.5023,24.53
1999,112,0.378294,96,36,78,190,1.98,8,7,0.9459,18,2.4084,23.40
1999,113,0.395480,60,24,48,112,1.88,5,4,0.9479,11,2.3175,22.31
1999,114,0.413456,36,15,29,64,1.79,3,3,0.9499,6,2.2296,21.25
1999,115,0.432259,21,9,17,36,1.70,2,1,0.9518,3,2.1445,20.23
1999,116,0.451927,12,5,9,19,1.61,1,1,0.9536,2,2.0623,19.25
1999,117,0.472501,7,3,5,10,1.53,0,0,0.9554,1,1.9828,18.29
1999,118,0.494023,3,2,3,5,1.44,0,0,0.9571,0,1.9061,17.37
1999,119,0.516536,2,1,1,2,1.37,0,0,0.9588,0,1.8319,16.48
2000,0,0.007589,100000,759,99335,8016596,80.17,100000,17933,0.1793,3650187,36.5019,432.52
2000,1,0.000546,99241,54,99214,7917261,79.78,97010,17191,0.1772,3550187,36.5961,433.65
2000,2,0.000356,99187,35,99169,7818047,78.82,94777,17140,0.1808,3453177,36.4347,431.72
2000,3,0.000293,99152,29,99137,7718878,77.85,92613,17107,0.1847,3358400,36.2626,429.65
2000,4,0.000215,99123,21,99112,7619740,76.87,90505,17080,0.1887,3265787,36.0842,427.51
2000,5,0.000177,99101,18,99093,7520628,75.89,88451,17061,0.1929,3175282,35.8989,425.29
2000,6,0.000156,99084,15,99076,7421536,74.90,86447,17046,0.1972,3086832,35.7079,422.99
2000,7,0.000145,99068,14,99061,7322460,73.91,84490,17033,0.2016,3000385,35.5117,420.64
2000,8,0.000130,99054,13,99048,7223398,72.92,82579,17021,0.2061,2915895,35.3106,418.23
2000,9,0.000128,99041,13,99035,7124351,71.93,80711,17010,0.2108,2833316,35.1043,415.75
2000,10,0.000118,99028,12,99023,7025316,70.94,78887,17000,0.2155,2752605,34.8932,413.22
2000,11,0.000133,99017,13,99010,6926294,69.95,77104,16991,0.2204,2673718,34.6768,410.62
2000,12,0.000141,99004,14,98997,6827283,68.96,75360,16981,0.2253,2596614,34.4559,407.97
2000,13,0.000177,98990,17,98981,6728287,67.97,73656,16971,0.2304,2521254,34.2302,405.26
2000,14,0.000234,98972,23,98961,6629306,66.98,71987,16958,0.2356,2447598,34.0005,402.51
2000,15,0.000337,98949,33,98932,6530345,66.00,70352,16942,0.2408,2375611,33.7674,399.71
2000,16,0.000490,98916,48,98891,6431413,65.02,68747,16918,0.2461,2305259,33.5324,396.89
2000,17,0.000670,98867,66,98834,6332521,64.05,67169,16885,0.2514,2236512,33.2969,394.06
2000,18,0.000807,98801,80,98761,6233687,63.09,65615,16841,0.2567,2169343,33.0619,391.24
2000,19,0.000958,98721,95,98674,6134926,62.14,64088,16790,0.2620,2103728,32.8259,388.41
2000,20,0.001312,98627,129,98562,6036252,61.20,62587,16730,0.2673,2039641,32.5891,385.57
2000,21,0.001488,98497,147,98424,5937690,60.28,61099,16649,0.2725,1977054,32.3581,382.80
2000,22,0.001412,98351,139,98281,5839266,59.37,59637,16560,0.2777,1915955,32.1271,380.03
2000,23,0.001532,98212,150,98137,5740985,58.46,58214,16478,0.2831,1856318,31.8880,377.16
2000,24,0.001531,98061,150,97986,5642848,57.54,56818,16391,0.2885,1798105,31.6470,374.26
2000,25,0.001585,97911,155,97834,5544862,56.63,55455,16306,0.2940,1741287,31.3999,371.30
2000,26,0.001668,97756,163,97675,5447028,55.72,54122,16220,0.2997,1685832,31.1485,368.28
2000,27,0.001745,97593,170,97508,5349353,54.81,52817,16132,0.3054,1631709,30.8934,365.22
2000,28,0.001811,97423,176,97335,5251845,53.91,51540,16042,0.3112,1578892,30.6344,362.11
2000,29,0.001863,97246,181,97156,5154511,53.00,50290,15951,0.3172,1527352,30.3710,358.95
2000,30,0.001905,97065,185,96973,5057355,52.10,49068,15859,0.3232,1477062,30.1026,355.73
2000,31,0.001941,96880,188,96786,4960382,51.20,47873,15768,0.3294,1427995,29.8288,352.45
2000,32,0.001977,96692,191,96597,4863596,50.30,46706,15677,0.3356,1380122,29.5492,349.09
2000,33,0.002024,96501,195,96403,4766999,49.40,45566,15586,0.3421,1333416,29.2637,345.66
2000,34,0.002078,96306,200,96206,4670596,48.50,44451,15496,0.3486,1287850,28.9724,342.17
2000,35,0.002132,96106,205,96003,4574390,47.60,43361,15406,0.3553,1243399,28.6753,338.60
2000,36,0.002184,95901,209,95796,4478387,46.70,42296,15316,0.3621,1200038,28.3724,334.97
2000,37,0.002236,95691,214,95584,4382591,45.80,41255,15225,0.3691,1157742,28.0632,331.26
2000,38,0.002282,95477,218,95368,4287006,44.90,40237,15135,0.3762,1116487,27.7477,327.47
2000,39,0.002318,95259,221,95149,4191638,44.00,39243,15045,0.3834,1076250,27.4255,323.61
2000,40,0.002340,95039,222,94927,4096489,43.10,38271,14957,0.3908,1037008,27.0961,319.65
2000,41,0.002352,94816,223,94705,4001561,42.20,37323,14869,0.3984,998736,26.7590,315.61
2000,42,0.002372,94593,224,94481,3906857,41.30,36398,14783,0.4061,961413,26.4135,311.46
2000,43,0.002417,94369,228,94255,3812376,40.40,35496,14699,0.4141,925014,26.0599,307.22
2000,44,0.002493,94141,235,94023,3718121,39.50,34614,14615,0.4222,889518,25.6983,302.88
2000,45,0.002597,93906,244,93784,3624097,38.59,33751,14531,0.4305,854905,25.3295,298.45
2000,46,0.002720,93662,255,93535,3530313,37.69,32907,14445,0.4390,821153,24.9539,293.95
2000,47,0.002864,93407,267,93274,3436778,36.79,32079,14357,0.4476,788247,24.5717,289.36
2000,48,0.003039,93140,283,92998,3343505,35.90,31268,14268,0.4563,756167,24.1831,284.70
2000,49,0.003259,92857,303,92706,3250506,35.01,30473,14175,0.4652,724899,23.7886,279.96
2000,50,0.003529,92554,327,92391,3157801,34.12,29690,14078,0.4741,694426,23.3890,275.17
2000,51,0.003830,92228,353,92051,3065410,33.24,28920,13975,0.4832,664736,22.9850,270.32
2000,52,0.004164,91874,383,91683,2973359,32.36,28162,13867,0.4924,635816,22.5772,265.43
2000,53,0.004536,91492,415,91284,2881675,31.50,27414,13752,0.5017,607654,22.1657,260.49
2000,54,0.004943,91077,450,90852,2790391,30.64,26676,13631,0.5110,580240,21.7512,255.51
2000,55,0.005369,90627,487,90383,2699539,29.79,25948,13502,0.5204,553563,21.3339,250.51
2000,56,0.005802,90140,523,89879,2609156,28.95,25228,13366,0.5298,527616,20.9139,245.47
2000,57,0.006247,89617,560,89337,2519277,28.11,24518,13223,0.5393,502388,20.4908,240.39
2000,58,0.006705,89057,597,88759,2429940,27.29,23817,13073,0.5489,477870,20.0644,235.27
2000,59,0.007185,88460,636,88142,2341181,26.47,23125,12917,0.5586,454053,19.6346,230.11
2000,60,0.007692,87825,676,87487,2253039,25.65,22443,12754,0.5683,430928,19.2011,224.91
2000,61,0.008232,87149,717,86790,2165552,24.85,21770,12586,0.5781,408485,18.7641,219.67
2000,62,0.008797,86432,760,86051,2078762,24.05,21105,12410,0.5880,386716,18.3235,214.38
2000,63,0.009404,85671,806,85268,1992710,23.26,20449,12229,0.5980,365611,17.8792,209.05
2000,64,0.010110,84866,858,84437,1907442,22.48,19801,12041,0.6081,345162,17.4314,203.68
2000,65,0.010943,84008,919,83548,1823005,21.70,19160,11845,0.6182,325361,16.9810,198.27
2000,66,0.011645,83088,968,82605,1739458,20.94,18525,11640,0.6284,306200,16.5294,192.85
2000,67,0.012231,82121,1004,81619,1656853,20.18,17897,11429,0.6386,287676,16.0738,187.39
2000,68,0.012809,81116,1039,80597,1575234,19.42,17281,11215,0.6490,269779,15.6114,181.84
2000,69,0.013495,80077,1081,79537,1494637,18.66,16676,10999,0.6596,252498,15.1414,176.20
2000,70,0.014370,78997,1135,78429,1415100,17.91,16081,10779,0.6703,235822,14.6646,170.47
2000,71,0.015481,77862,1205,77259,1336671,17.17,15494,10553,0.6811,219741,14.1827,164.69
2000,72,0.016847,76656,1291,76011,1259412,16.43,14911,10319,0.6920,204247,13.6979,158.87
2000,73,0.018441,75365,1390,74670,1183402,15.70,14330,10073,0.7029,189336,13.2126,153.05
2000,74,0.020188,73975,1493,73228,1108732,14.99,13750,9815,0.7138,175006,12.7282,147.24
2000,75,0.022072,72482,1600,71682,1035504,14.29,13169,9544,0.7247,161257,12.2451,141.44
2000,76,0.024117,70882,1709,70027,963822,13.60,12589,9259,0.7355,148088,11.7634,135.66
2000,77,0.026375,69172,1824,68260,893795,12.92,12009,8963,0.7463,135499,11.2831,129.90
2000,78,0.028879,67348,1945,66375,825535,12.26,11429,8653,0.7571,123490,10.8046,124.15
2000,79,0.031666,65403,2071,64367,759160,11.61,10850,8330,0.7678,112060,10.3283,118.44
2000,80,0.034763,63332,2202,62231,694792,10.97,10270,7995,0.7784,101211,9.8549,112.76
2000,81,0.038249,61130,2338,59961,632561,10.35,9690,7646,0.7890,90941,9.3848,107.12
2000,82,0.042323,58792,2488,57548,572600,9.74,9110,7283,0.7995,81250,8.9188,101.53
2000,83,0.047409,56304,2669,54969,515052,9.15,8528,6906,0.8098,72140,8.4590,96.01
2000,84,0.054101,53635,2902,52184,460083,8.58,7941,6511,0.8199,63612,8.0103,90.62
2000,85,0.062587,50733,3175,49145,407899,8.04,7343,6091,0.8295,55671,7.5817,85.48
2000,86,0.071020,47558,3378,45869,358754,7.54,6728,5642,0.8385,48328,7.1826,80.69
2000,87,0.079422,44180,3509,42426,312885,7.08,6110,5175,0.8469,41600,6.8084,76.20
2000,88,0.088177,40671,3586,38878,270459,6.65,5498,4700,0.8549,35490,6.4546,71.96
2000,89,0.097574,37085,3619,35276,231581,6.24,4901,4227,0.8624,29991,6.1197,67.94
2000,90,0.107787,33466,3607,31663,196305,5.87,4323,3759,0.8695,25090,5.8037,64.14
2000,91,0.118891,29859,3550,28084,164642,5.51,3770,3304,0.8762,20767,5.5079,60.59
2000,92,0.130833,26309,3442,24588,136558,5.19,3248,2865,0.8823,16997,5.2338,57.31
2000,93,0.143318,22867,3277,21228,111970,4.90,2759,2450,0.8880,13749,4.9831,54.30
2000,94,0.155868,19590,3053,18063,90741,4.63,2311,2063,0.8931,10990,4.7564,51.58
2000,95,0.168197,16536,2781,15146,72678,4.40,1907,1711,0.8976,8679,4.5524,49.13
2000,96,0.180075,13755,2477,12517,57533,4.18,1550,1398,0.9018,6773,4.3689,46.93
2000,97,0.191262,11278,2157,10200,45016,3.99,1243,1125,0.9055,5223,4.2033,44.94
2000,98,0.201517,9121,1838,8202,34816,3.82,982,893,0.9089,3980,4.0520,43.12
2000,99,0.210605,7283,1534,6516,26614,3.65,767,699,0.9121,2998,3.9101,41.42
2000,100,0.220108,5749,1265,5116,20098,3.50,592,541,0.9152,2231,3.7713,39.76
2000,101,0.231340,4484,1037,3965,14982,3.34,451,414,0.9183,1640,3.6352,38.12
2000,102,0.241792,3446,833,3030,11017,3.20,339,312,0.9211,1189,3.5072,36.59
2000,103,0.252723,2613,660,2283,7987,3.06,251,232,0.9239,850,3.3828,35.09
2000,104,0.264155,1953,516,1695,5704,2.92,183,170,0.9267,598,3.2620,33.64
2000,105,0.276110,1437,397,1239,4009,2.79,132,123,0.9293,415,3.1447,32.24
2000,106,0.288614,1040,300,890,2771,2.66,93,87,0.9319,283,3.0309,30.87
2000,107,0.301690,740,223,628,1881,2.54,65,61,0.9343,190,2.9204,29.55
2000,108,0.315367,517,163,435,1252,2.42,44,42,0.9367,125,2.8134,28.26
2000,109,0.329671,354,117,295,817,2.31,30,28,0.9391,80,2.7096,27.02
2000,110,0.344632,237,82,196,522,2.20,19,18,0.9413,51,2.6091,25.81
2000,111,0.360280,155,56,127,325,2.09,12,12,0.9435,31,2.5117,24.64
2000,112,0.376648,99,37,81,198,1.99,8,7,0.9456,19,2.4174,23.51
2000,113,0.393768,62,24,50,117,1.89,5,4,0.9477,11,2.3262,22.41
2000,114,0.411675,38,15,30,68,1.80,3,3,0.9497,6,2.2379,21.36
2000,115,0.430407,22,10,17,38,1.71,2,2,0.9516,3,2.1526,20.33
2000,116,0.450001,13,6,10,20,1.62,1,1,0.9535,2,2.0700,19.34
2000,117,0.470498,7,3,5,11,1.53,0,0,0.9553,1,1.9903,18.38
2000,118,0.491939,4,2,3,5,1.45,0,0,0.9570,0,1.9132,17.46
2000,119,0.514369,2,1,1,3,1.37,0,0,0.9587,0,1.8388,16.57
2001,0,0.007505,100000,751,99340,8026306,80.26,100000,17888,0.1789,3652188,36.5219,432.76
2001,1,0.000528,99249,52,99223,7926965,79.87,97018,17155,0.1768,3552188,36.6137,433.86
2001,2,0.000361,99197,36,99179,7827742,78.91,94787,17105,0.1805,3455170,36.4520,431.92
2001,3,0.000260,99161,26,99148,7728563,77.94,92622,17071,0.1843,3360383,36.2805,429.87
2001,4,0.000212,99136,21,99125,7629414,76.96,90516,17048,0.1883,3267761,36.1013,427.72
2001,5,0.000180,99115,18,99106,7530289,75.98,88462,17029,0.1925,3177244,35.9163,425.50
2001,6,0.000153,99097,15,99089,7431184,74.99,86458,17013,0.1968,3088782,35.7258,423.21
2001,7,0.000132,99082,13,99075,7332095,74.00,84501,17000,0.2012,3002324,35.5299,420.86
2001,8,0.000126,99068,12,99062,7233020,73.01,82591,16989,0.2057,2917823,35.3288,418.45
2001,9,0.000117,99056,12,99050,7133957,72.02,80724,16979,0.2103,2835232,35.1228,415.97
2001,10,0.000122,99044,12,99038,7034907,71.03,78899,16970,0.2151,2754509,34.9117,413.44
2001,11,0.000123,99032,12,99026,6935869,70.04,77116,16961,0.2199,2675609,34.6959,410.85
2001,12,0.000142,99020,14,99013,6836843,69.04,75373,16951,0.2249,2598493,34.4751,408.20
2001,13,0.000180,99006,18,98997,6737829,68.05,73668,16941,0.2300,2523120,34.2499,405.50
2001,14,0.000243,98988,24,98976,6638832,67.07,71999,16928,0.2351,2449452,34.0208,402.75
2001,15,0.000344,98964,34,98947,6539856,66.08,70363,16911,0.2403,2377453,33.7885,399.96
2001,16,0.000502,98930,50,98905,6440909,65.11,68757,16887,0.2456,2307091,33.5541,397.15
2001,17,0.000635,98881,63,98849,6342004,64.14,67178,16853,0.2509,2238333,33.3196,394.34
2001,18,0.000801,98818,79,98778,6243154,63.18,65626,16812,0.2562,2171156,33.0840,391.51
2001,19,0.001162,98739,115,98681,6144376,62.23,64099,16760,0.2615,2105530,32.8482,388.68
2001,20,0.001373,98624,135,98556,6045695,61.30,62585,16688,0.2666,2041431,32.6187,385.92
2001,21,0.001326,98488,131,98423,5947139,60.38,61094,16603,0.2718,1978846,32.3904,383.18
2001,22,0.001435,98358,141,98287,5848716,59.46,59641,16524,0.2771,1917753,32.1550,380.36
2001,23,0.001443,98217,142,98146,5750429,58.55,58216,16441,0.2824,1858112,31.9173,377.51
2001,24,0.001496,98075,147,98001,5652283,57.63,56825,16359,0.2879,1799896,31.6741,374.59
2001,25,0.001580,97928,155,97851,5554282,56.72,55465,16275,0.2934,1743070,31.4267,371.62
2001,26,0.001662,97773,163,97692,5456431,55.81,54132,16190,0.2991,1687605,31.1757,368.61
2001,27,0.001739,97611,170,97526,5358739,54.90,52827,16102,0.3048,1633473,30.9212,365.55
2001,28,0.001803,97441,176,97353,5261213,53.99,51550,16012,0.3106,1580646,30.6627,362.45
2001,29,0.001854,97265,180,97175,5163860,53.09,50300,15921,0.3165,1529097,30.3997,359.30
2001,30,0.001895,97085,184,96993,5066684,52.19,49078,15830,0.3226,1478797,30.1318,356.08
2001,31,0.001929,96901,187,96808,4969691,51.29,47883,15739,0.3287,1429720,29.8584,352.80
2001,32,0.001965,96714,190,96619,4872884,50.38,46716,15649,0.3350,1381836,29.5792,349.45
2001,33,0.002010,96524,194,96427,4776264,49.48,45576,15559,0.3414,1335120,29.2941,346.03
2001,34,0.002063,96330,199,96231,4679837,48.58,44462,15470,0.3479,1289543,29.0032,342.54
2001,35,0.002117,96131,203,96030,4583607,47.68,43373,15380,0.3546,1245081,28.7065,338.98
2001,36,0.002168,95928,208,95824,4487577,46.78,42308,15290,0.3614,1201708,28.4038,335.35
2001,37,0.002218,95720,212,95614,4391753,45.88,41267,15200,0.3683,1159400,28.0950,331.64
