United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Females

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1949,35,0.000949,95072,90,95027,4546030,47.82,42895,15020,0.3502,1239815,28.9034,341.34
1949,36,0.001013,94982,96,94934,4451003,46.86,41891,14981,0.3576,1196920,28.5723,337.37
1949,37,0.001104,94886,105,94834,4356068,45.91,40908,14939,0.3652,1155029,28.2351,333.32
1949,38,0.001247,94781,118,94722,4261235,44.96,39944,14895,0.3729,1114121,27.8923,329.21
1949,39,0.001308,94663,124,94601,4166513,44.01,38997,14846,0.3807,1074178,27.5452,325.04
1949,40,0.001399,94539,132,94473,4071912,43.07,38070,14796,0.3887,1035181,27.1913,320.80
1949,41,0.001488,94407,140,94337,3977439,42.13,37162,14744,0.3968,997110,26.8312,316.47
1949,42,0.001632,94266,154,94189,3883102,41.19,36273,14690,0.4050,959948,26.4647,312.08
1949,43,0.001786,94113,168,94029,3788913,40.26,35399,14632,0.4134,923675,26.0930,307.62
1949,44,0.001952,93944,183,93853,3694884,39.33,34542,14571,0.4218,888276,25.7161,303.09
1949,45,0.002184,93761,205,93659,3601032,38.41,33699,14505,0.4304,853734,25.3340,298.51
1949,46,0.002326,93556,218,93448,3507373,37.49,32870,14433,0.4391,820035,24.9481,293.88
1949,47,0.002533,93339,236,93221,3413925,36.58,32056,14358,0.4479,787166,24.5561,289.17
1949,48,0.002699,93102,251,92977,3320705,35.67,31256,14279,0.4568,755110,24.1590,284.41
1949,49,0.002869,92851,266,92718,3227728,34.76,30471,14196,0.4659,723854,23.7558,279.57
1949,50,0.003108,92585,288,92441,3135010,33.86,29700,14111,0.4751,693383,23.3462,274.65
1949,51,0.003424,92297,316,92139,3042569,32.97,28942,14021,0.4844,663683,22.9314,269.68
1949,52,0.003772,91981,347,91807,2950430,32.08,28195,13924,0.4938,634741,22.5129,264.66
1949,53,0.004072,91634,373,91447,2858623,31.20,27457,13820,0.5033,606547,22.0911,259.59
1949,54,0.004398,91261,401,91060,2767176,30.32,26730,13710,0.5129,579090,21.6644,254.47
1949,55,0.004659,90860,423,90648,2676115,29.45,26014,13596,0.5226,552360,21.2330,249.30
1949,56,0.004998,90436,452,90210,2585468,28.59,25311,13477,0.5325,526346,20.7953,244.04
1949,57,0.005403,89984,486,89741,2495257,27.73,24618,13353,0.5424,501035,20.3523,238.73
1949,58,0.005744,89498,514,89241,2405516,26.88,23935,13223,0.5525,476417,19.9049,233.36
1949,59,0.006185,88984,550,88709,2316275,26.03,23262,13089,0.5627,452482,19.4515,227.92
1949,60,0.006678,88434,591,88138,2227567,25.19,22598,12948,0.5730,429220,18.9933,222.42
1949,61,0.007031,87843,618,87534,2139428,24.36,21943,12801,0.5834,406622,18.5309,216.87
1949,62,0.007672,87225,669,86891,2051894,23.52,21299,12650,0.5939,384679,18.0611,211.23
1949,63,0.008281,86556,717,86198,1965003,22.70,20660,12490,0.6046,363380,17.5885,205.56
1949,64,0.009138,85839,784,85447,1878806,21.89,20028,12323,0.6153,342720,17.1117,199.84
1949,65,0.009852,85055,838,84636,1793358,21.08,19399,12144,0.6260,322691,16.6343,194.11
1949,66,0.010739,84217,904,83765,1708722,20.29,18776,11957,0.6368,303292,16.1530,188.34
1949,67,0.011619,83313,968,82829,1624957,19.50,18157,11760,0.6477,284516,15.6698,182.54
1949,68,0.012670,82345,1043,81823,1542129,18.73,17543,11554,0.6586,266359,15.1836,176.70
1949,69,0.013498,81301,1097,80753,1460306,17.96,16931,11337,0.6696,248817,14.6960,170.85
1949,70,0.014624,80204,1173,79617,1379553,17.20,16327,11113,0.6807,231886,14.2028,164.93
1949,71,0.018299,79031,1446,78308,1299936,16.45,15726,10880,0.6918,215559,13.7069,158.98
1949,72,0.020609,77585,1599,76785,1221628,15.75,15091,10599,0.7023,199833,13.2414,153.40
1949,73,0.020957,75986,1592,75190,1144842,15.07,14448,10295,0.7125,184741,12.7865,147.94
1949,74,0.022653,74393,1685,73551,1069653,14.38,13827,9999,0.7231,170293,12.3157,142.29
1949,75,0.023860,72708,1735,71841,996102,13.70,13210,9692,0.7337,156466,11.8443,136.63
1949,76,0.025614,70973,1818,70064,924261,13.02,12605,9384,0.7445,143255,11.3649,130.88
1949,77,0.028140,69155,1946,68182,854197,12.35,12006,9069,0.7553,130650,10.8820,125.08
1949,78,0.031046,67209,2087,66166,786015,11.70,11406,8738,0.7661,118644,10.4020,119.32
1949,79,0.034401,65123,2240,64003,719849,11.05,10803,8392,0.7768,107238,9.9264,113.62
1949,80,0.038263,62882,2406,61679,655846,10.43,10197,8029,0.7874,96435,9.4571,107.98
1949,81,0.042672,60476,2581,59186,594167,9.82,9586,7648,0.7977,86238,8.9958,102.45
1949,82,0.047648,57896,2759,56516,534980,9.24,8971,7248,0.8079,76651,8.5443,97.03
1949,83,0.053223,55137,2935,53670,478464,8.68,8352,6830,0.8178,67680,8.1039,91.75
1949,84,0.059542,52203,3108,50648,424794,8.14,7729,6395,0.8274,59329,7.6758,86.61
1949,85,0.066785,49094,3279,47455,374146,7.62,7106,5946,0.8367,51599,7.2618,81.64
1949,86,0.074662,45816,3421,44105,326691,7.13,6482,5482,0.8457,44494,6.8642,76.87
1949,87,0.083274,42395,3530,40630,282585,6.67,5863,5009,0.8542,38012,6.4831,72.30
1949,88,0.092826,38865,3608,37061,241955,6.23,5254,4531,0.8624,32149,6.1188,67.93
1949,89,0.103465,35257,3648,33433,204895,5.81,4659,4055,0.8702,26894,5.7723,63.77
1949,90,0.115190,31609,3641,29789,171462,5.42,4083,3583,0.8776,22235,5.4455,59.85
1949,91,0.127972,27968,3579,26178,141673,5.07,3532,3124,0.8844,18152,5.1398,56.18
1949,92,0.141760,24389,3457,22660,115495,4.74,3010,2682,0.8908,14620,4.8565,52.78
1949,93,0.156327,20932,3272,19295,92834,4.44,2526,2265,0.8966,11610,4.5969,49.66
1949,94,0.171089,17659,3021,16149,73539,4.16,2083,1879,0.9019,9084,4.3614,46.84
1949,95,0.185862,14638,2721,13278,57390,3.92,1688,1530,0.9067,7001,4.1485,44.28
1949,96,0.200405,11917,2388,10723,44113,3.70,1343,1224,0.9111,5314,3.9562,41.97
1949,97,0.214461,9529,2044,8507,33389,3.50,1050,961,0.9150,3971,3.7821,39.89
1949,98,0.227763,7485,1705,6633,24882,3.32,806,740,0.9185,2921,3.6231,37.98
1949,99,0.240036,5781,1388,5087,18249,3.16,609,561,0.9219,2115,3.4749,36.20
1949,100,0.252979,4393,1111,3837,13162,3.00,452,418,0.9251,1506,3.3315,34.48
1949,101,0.266628,3282,875,2844,9325,2.84,330,306,0.9282,1054,3.1929,32.81
1949,102,0.281022,2407,676,2069,6481,2.69,237,220,0.9312,724,3.0589,31.21
1949,103,0.296203,1730,513,1474,4412,2.55,166,155,0.9341,487,2.9295,29.65
1949,104,0.312214,1218,380,1028,2938,2.41,114,107,0.9369,321,2.8046,28.16
1949,105,0.329100,838,276,700,1910,2.28,77,72,0.9397,206,2.6842,26.71
1949,106,0.346911,562,195,464,1211,2.15,50,48,0.9423,130,2.5681,25.32
1949,107,0.365697,367,134,300,746,2.03,32,30,0.9448,79,2.4562,23.97
1949,108,0.385512,233,90,188,446,1.92,20,19,0.9472,47,2.3486,22.68
1949,109,0.406413,143,58,114,258,1.81,12,11,0.9495,27,2.2451,21.44
1949,110,0.428461,85,36,67,144,1.70,7,7,0.9518,15,2.1459,20.25
1949,111,0.451719,49,22,38,78,1.60,4,4,0.9539,8,2.0510,19.11
1949,112,0.476254,27,13,20,40,1.50,2,2,0.9559,4,1.9610,18.03
1949,113,0.502137,14,7,10,20,1.41,1,1,0.9578,2,1.8770,17.02
1949,114,0.526714,7,4,5,9,1.33,1,0,0.9595,1,1.8020,16.12
1949,115,0.549956,3,2,2,4,1.26,0,0,0.9610,0,1.7335,15.30
1949,116,0.574240,1,1,1,2,1.19,0,0,0.9625,0,1.6673,14.51
1949,117,0.599614,1,0,0,1,1.12,0,0,0.9640,0,1.6034,13.74
1949,118,0.626126,0,0,0,0,1.06,0,0,0.9653,0,1.5416,13.00
1949,119,0.653828,0,0,0,0,1.00,0,0,0.9667,0,1.4820,12.28
1950,0,0.025512,100000,2551,97793,7935106,79.35,100000,19014,0.1901,3602134,36.0213,426.76
1950,1,0.002231,97449,217,97340,7837313,80.42,95258,16520,0.1734,3502134,36.7648,435.68
1950,2,0.001275,97231,124,97169,7739973,79.60,92908,16312,0.1756,3406876,36.6692,434.53
1950,3,0.000922,97107,90,97063,7642804,78.70,90704,16196,0.1786,3313968,36.5362,432.93
1950,4,0.000635,97018,62,96987,7545741,77.78,88583,16114,0.1819,3223264,36.3870,431.14
1950,5,0.000539,96956,52,96930,7448754,76.83,86536,16059,0.1856,3134681,36.2240,429.19
1950,6,0.000443,96904,43,96882,7351824,75.87,84545,16014,0.1894,3048145,36.0535,427.14
1950,7,0.000405,96861,39,96841,7254941,74.90,82608,15977,0.1934,2963600,35.8757,425.01
1950,8,0.000346,96822,34,96805,7158100,73.93,80718,15945,0.1975,2880993,35.6923,422.81
1950,9,0.000319,96788,31,96773,7061295,72.96,78875,15917,0.2018,2800275,35.5025,420.53
1950,10,0.000301,96757,29,96743,6964522,71.98,77078,15893,0.2062,2721399,35.3073,418.19
1950,11,0.000276,96728,27,96715,6867779,71.00,75322,15870,0.2107,2644322,35.1069,415.78
1950,12,0.000283,96702,27,96688,6771064,70.02,73608,15850,0.2153,2569000,34.9010,413.31
1950,13,0.000331,96674,32,96658,6674377,69.04,71933,15829,0.2201,2495392,34.6906,410.79
1950,14,0.000380,96642,37,96624,6577718,68.06,70292,15806,0.2249,2423459,34.4769,408.22
1950,15,0.000435,96605,42,96584,6481095,67.09,68686,15780,0.2297,2353167,34.2599,405.62
1950,16,0.000547,96563,53,96537,6384510,66.12,67112,15751,0.2347,2284481,34.0397,402.98
1950,17,0.000603,96511,58,96481,6287973,65.15,65568,15715,0.2397,2217369,33.8181,400.32
1950,18,0.000680,96452,66,96420,6191492,64.19,64055,15676,0.2447,2151801,33.5931,397.62
1950,19,0.000728,96387,70,96352,6095072,63.24,62572,15634,0.2498,2087746,33.3654,394.89
1950,20,0.000748,96317,72,96281,5998720,62.28,61121,15589,0.2551,2025174,33.1340,392.11
1950,21,0.000742,96245,71,96209,5902440,61.33,59702,15544,0.2604,1964053,32.8977,389.27
1950,22,0.000735,96173,71,96138,5806231,60.37,58316,15501,0.2658,1904351,32.6555,386.37
1950,23,0.000706,96103,68,96069,5710093,59.42,56963,15459,0.2714,1846035,32.4074,383.39
1950,24,0.000696,96035,67,96001,5614024,58.46,55643,15420,0.2771,1789072,32.1525,380.33
1950,25,0.000678,95968,65,95935,5518023,57.50,54354,15382,0.2830,1733428,31.8912,377.19
1950,26,0.000694,95903,67,95870,5422088,56.54,53096,15346,0.2890,1679074,31.6231,373.98
1950,27,0.000692,95836,66,95803,5326218,55.58,51867,15310,0.2952,1625978,31.3492,370.69
1950,28,0.000728,95770,70,95735,5230415,54.61,50665,15275,0.3015,1574111,31.0687,367.32
1950,29,0.000698,95700,67,95667,5134680,53.65,49490,15239,0.3079,1523446,30.7827,363.89
1950,30,0.000749,95633,72,95598,5039013,52.69,48344,15205,0.3145,1473955,30.4890,360.37
1950,31,0.000773,95562,74,95525,4943415,51.73,47221,15170,0.3212,1425612,30.1899,356.78
1950,32,0.000790,95488,75,95450,4847891,50.77,46124,15134,0.3281,1378390,29.8844,353.11
1950,33,0.000817,95412,78,95373,4752440,49.81,45051,15098,0.3351,1332266,29.5721,349.37
1950,34,0.000886,95334,84,95292,4657067,48.85,44003,15062,0.3423,1287215,29.2532,345.54
1950,35,0.000954,95250,91,95205,4561775,47.89,42975,15024,0.3496,1243212,28.9286,341.64
1950,36,0.001034,95159,98,95110,4466570,46.94,41969,14984,0.3570,1200237,28.5982,337.68
1950,37,0.001163,95061,111,95005,4371460,45.99,40983,14942,0.3646,1158268,28.2622,333.65
1950,38,0.001241,94950,118,94891,4276455,45.04,40015,14895,0.3722,1117285,27.9217,329.56
1950,39,0.001280,94832,121,94772,4181564,44.09,39067,14847,0.3800,1077270,27.5752,325.40
1950,40,0.001369,94711,130,94646,4086792,43.15,38139,14798,0.3880,1038203,27.2212,321.15
1950,41,0.001513,94581,143,94510,3992146,42.21,37231,14747,0.3961,1000064,26.8611,316.83
1950,42,0.001672,94438,158,94359,3897636,41.27,36339,14692,0.4043,962833,26.4960,312.45
1950,43,0.001803,94280,170,94195,3803277,40.34,35462,14632,0.4126,926494,26.1261,308.01
1950,44,0.001997,94110,188,94016,3709082,39.41,34603,14570,0.4211,891032,25.7504,303.50
1950,45,0.002135,93922,201,93822,3615065,38.49,33757,14502,0.4296,856429,25.3703,298.94
1950,46,0.002332,93722,219,93613,3521243,37.57,32928,14432,0.4383,822672,24.9842,294.31
1950,47,0.002463,93503,230,93388,3427631,36.66,32112,14357,0.4471,789744,24.5932,289.62
1950,48,0.002654,93273,248,93149,3334243,35.75,31313,14279,0.4560,757632,24.1954,284.84
1950,49,0.002868,93025,267,92892,3241093,34.84,30528,14198,0.4651,726319,23.7921,280.00
1950,50,0.003149,92759,292,92613,3148201,33.94,29756,14112,0.4743,695791,23.3833,275.10
1950,51,0.003445,92466,319,92307,3055589,33.05,28995,14021,0.4836,666035,22.9705,270.15
1950,52,0.003725,92148,343,91976,2963282,32.16,28246,13923,0.4929,637040,22.5535,265.14
1950,53,0.004043,91805,371,91619,2871305,31.28,27508,13820,0.5024,608794,22.1317,260.08
1950,54,0.004271,91434,390,91238,2779686,30.40,26781,13712,0.5120,581286,21.7054,254.97
1950,55,0.004593,91043,418,90834,2688448,29.53,26067,13600,0.5217,554506,21.2725,249.77
1950,56,0.004955,90625,449,90400,2597614,28.66,25364,13483,0.5316,528439,20.8345,244.51
1950,57,0.005261,90176,474,89939,2507214,27.80,24671,13360,0.5415,503075,20.3917,239.20
1950,58,0.005646,89702,506,89448,2417275,26.95,23989,13233,0.5516,478405,19.9426,233.81
1950,59,0.006104,89195,544,88923,2327826,26.10,23317,13101,0.5618,454416,19.4883,228.36
1950,60,0.006464,88651,573,88364,2238904,25.26,22654,12962,0.5722,431098,19.0297,222.86
1950,61,0.006988,88078,616,87770,2150539,24.42,22001,12818,0.5826,408444,18.5644,217.27
1950,62,0.007603,87462,665,87130,2062770,23.58,21357,12668,0.5932,386443,18.0948,211.64
1950,63,0.008323,86797,722,86436,1975640,22.76,20718,12509,0.6038,365086,17.6220,205.96
1950,64,0.009042,86075,778,85686,1889204,21.95,20083,12341,0.6145,344369,17.1470,200.26
1950,65,0.009875,85296,842,84875,1803518,21.14,19454,12163,0.6252,324285,16.6691,194.53
1950,66,0.010675,84454,902,84003,1718643,20.35,18829,11976,0.6360,304831,16.1894,188.77
1950,67,0.011581,83553,968,83069,1634640,19.56,18209,11779,0.6469,286002,15.7064,182.98
1950,68,0.012376,82585,1022,82074,1551571,18.79,17594,11573,0.6578,267793,15.2209,177.15
1950,69,0.013308,81563,1085,81020,1469497,18.02,16985,11360,0.6688,250199,14.7303,171.26
1950,70,0.016638,80477,1339,79808,1388477,17.25,16382,11139,0.6799,233214,14.2356,165.33
1950,71,0.018859,79138,1492,78392,1308669,16.54,15748,10873,0.6904,216831,13.7691,159.73
1950,72,0.018937,77646,1470,76911,1230277,15.84,15103,10582,0.7007,201084,13.3139,154.27
1950,73,0.020471,76176,1559,75396,1153366,15.14,14484,10303,0.7113,185980,12.8402,148.58
1950,74,0.021613,74616,1613,73810,1077971,14.45,13869,10013,0.7220,171496,12.3657,142.89
1950,75,0.023193,73003,1693,72157,1004161,13.75,13264,9720,0.7328,157627,11.8839,137.11
1950,76,0.025397,71310,1811,70405,932004,13.07,12665,9419,0.7437,144363,11.3986,131.28
1950,77,0.027903,69499,1939,68530,861599,12.40,12066,9105,0.7546,131699,10.9150,125.48
1950,78,0.030787,67560,2080,66520,793069,11.74,11465,8776,0.7654,119633,10.4342,119.71
1950,79,0.034117,65480,2234,64363,726549,11.10,10863,8431,0.7761,108167,9.9578,113.99
1950,80,0.037950,63246,2400,62046,662186,10.47,10256,8068,0.7867,97305,9.4875,108.35
1950,81,0.042326,60846,2575,59558,600140,9.86,9645,7688,0.7971,87049,9.0252,102.80
1950,82,0.047267,58271,2754,56893,540582,9.28,9029,7289,0.8073,77403,8.5726,97.37
1950,83,0.052812,55516,2932,54050,483689,8.71,8409,6872,0.8172,68374,8.1311,92.07
1950,84,0.059112,52584,3108,51030,429638,8.17,7786,6438,0.8268,59965,7.7019,86.92
1950,85,0.066350,49476,3283,47835,378608,7.65,7161,5988,0.8362,52180,7.2868,81.94
1950,86,0.074203,46193,3428,44479,330773,7.16,6535,5523,0.8451,45019,6.8884,77.16
1950,87,0.082772,42766,3540,40996,286294,6.69,5914,5049,0.8537,38483,6.5066,72.58
1950,88,0.092268,39226,3619,37416,245298,6.25,5303,4571,0.8619,32569,6.1417,68.20
1950,89,0.102843,35606,3662,33776,207882,5.84,4705,4092,0.8697,27266,5.7946,64.03
1950,90,0.114496,31945,3658,30116,174107,5.45,4127,3619,0.8771,22560,5.4671,60.11
1950,91,0.127203,28287,3598,26488,143991,5.09,3572,3158,0.8840,18434,5.1607,56.43
1950,92,0.140912,24689,3479,22949,117503,4.76,3047,2713,0.8904,14862,4.8768,53.02
1950,93,0.155397,21210,3296,19562,94553,4.46,2559,2294,0.8962,11814,4.6164,49.90
1950,94,0.170079,17914,3047,16391,74991,4.19,2113,1905,0.9015,9255,4.3803,47.06
1950,95,0.184772,14867,2747,13494,58601,3.94,1714,1554,0.9063,7142,4.1667,44.50
1950,96,0.199237,12120,2415,10913,45107,3.72,1366,1244,0.9107,5428,3.9738,42.19
1950,97,0.213219,9705,2069,8671,34194,3.52,1069,978,0.9146,4062,3.7991,40.09
1950,98,0.226449,7636,1729,6771,25524,3.34,822,755,0.9182,2993,3.6395,38.17
1950,99,0.238659,5907,1410,5202,18752,3.17,622,573,0.9215,2171,3.4907,36.39
1950,100,0.251536,4497,1131,3932,13550,3.01,463,428,0.9248,1549,3.3467,34.66
1950,101,0.265116,3366,892,2920,9619,2.86,339,314,0.9279,1086,3.2075,32.99
1950,102,0.279437,2474,691,2128,6699,2.71,243,226,0.9309,747,3.0729,31.38
1950,103,0.294542,1782,525,1520,4571,2.56,171,160,0.9338,504,2.9430,29.82
1950,104,0.310472,1257,390,1062,3051,2.43,118,111,0.9367,333,2.8176,28.31
1950,105,0.327275,867,284,725,1989,2.29,80,75,0.9394,215,2.6966,26.86
1950,106,0.344997,583,201,483,1264,2.17,52,49,0.9420,135,2.5800,25.46
1950,107,0.363691,382,139,313,781,2.05,34,32,0.9445,83,2.4676,24.11
1950,108,0.383409,243,93,196,469,1.93,21,20,0.9470,49,2.3595,22.81
1950,109,0.404209,150,61,120,272,1.82,13,12,0.9493,28,2.2556,21.57
1950,110,0.426150,89,38,70,153,1.71,7,7,0.9515,16,2.1559,20.37
1950,111,0.449296,51,23,40,82,1.61,4,4,0.9537,8,2.0607,19.23
1950,112,0.473714,28,13,22,43,1.51,2,2,0.9557,4,1.9703,18.14
1950,113,0.499474,15,7,11,21,1.42,1,1,0.9576,2,1.8861,17.13
1950,114,0.523768,7,4,5,10,1.34,1,1,0.9593,1,1.8110,16.23
1950,115,0.546896,4,2,3,4,1.27,0,0,0.9608,0,1.7422,15.41
1950,116,0.571061,2,1,1,2,1.20,0,0,0.9623,0,1.6756,14.61
1950,117,0.596310,1,0,0,1,1.13,0,0,0.9638,0,1.6114,13.84
1950,118,0.622693,0,0,0,0,1.07,0,0,0.9652,0,1.5493,13.09
1950,119,0.650262,0,0,0,0,1.01,0,0,0.9665,0,1.4894,12.37
1951,0,0.024902,100000,2490,97848,7948195,79.48,100000,18920,0.1892,3606309,36.0631,427.26
1951,1,0.002137,97510,208,97406,7850347,80.51,95317,16485,0.1730,3506309,36.7856,435.93
1951,2,0.001132,97301,110,97246,7752942,79.68,92975,16286,0.1752,3410991,36.6871,434.74
1951,3,0.000803,97191,78,97152,7655696,78.77,90782,16184,0.1783,3318016,36.5492,433.09
1951,4,0.000641,97113,62,97082,7558543,77.83,88670,16112,0.1817,3227234,36.3961,431.25
1951,5,0.000523,97051,51,97026,7461461,76.88,86621,16057,0.1854,3138564,36.2334,429.30
1951,6,0.000454,97000,44,96978,7364436,75.92,84629,16012,0.1892,3051943,36.0626,427.25
1951,7,0.000390,96956,38,96937,7267458,74.96,82689,15975,0.1932,2967314,35.8854,425.12
1951,8,0.000351,96918,34,96901,7170520,73.99,80798,15943,0.1973,2884626,35.7017,422.92
1951,9,0.000322,96884,31,96869,7073619,73.01,78954,15916,0.2016,2803828,35.5123,420.65
1951,10,0.000282,96853,27,96839,6976750,72.03,77154,15891,0.2060,2724874,35.3174,418.31
1951,11,0.000276,96826,27,96812,6879911,71.05,75398,15869,0.2105,2647720,35.1166,415.90
1951,12,0.000294,96799,28,96785,6783098,70.07,73682,15849,0.2151,2572322,34.9110,413.43
1951,13,0.000324,96771,31,96755,6686314,69.09,72005,15828,0.2198,2498640,34.7011,410.91
1951,14,0.000369,96739,36,96721,6589559,68.12,70363,15805,0.2246,2426635,34.4874,408.35
1951,15,0.000470,96704,45,96681,6492837,67.14,68756,15780,0.2295,2356272,34.2703,405.74
1951,16,0.000542,96658,52,96632,6396156,66.17,67178,15748,0.2344,2287517,34.0515,403.12
1951,17,0.000622,96606,60,96576,6299524,65.21,65632,15713,0.2394,2220339,33.8300,400.46
1951,18,0.000711,96546,69,96511,6202949,64.25,64117,15673,0.2444,2154706,33.6060,397.77
1951,19,0.000739,96477,71,96441,6106437,63.29,62631,15628,0.2495,2090590,33.3797,395.06
1951,20,0.000725,96406,70,96371,6009996,62.34,61177,15583,0.2547,2027959,33.1489,392.29
1951,21,0.000724,96336,70,96301,5913625,61.39,59758,15540,0.2600,1966782,32.9122,389.45
1951,22,0.000717,96266,69,96232,5817324,60.43,58373,15497,0.2655,1907023,32.6698,386.54
1951,23,0.000683,96197,66,96164,5721093,59.47,57019,15456,0.2711,1848651,32.4215,383.56
1951,24,0.000671,96131,65,96099,5624928,58.51,55699,15418,0.2768,1791631,32.1661,380.49
1951,25,0.000666,96067,64,96035,5528829,57.55,54410,15382,0.2827,1735932,31.9044,377.35
1951,26,0.000668,96003,64,95971,5432794,56.59,53152,15346,0.2887,1681522,31.6362,374.13
1951,27,0.000700,95939,67,95905,5336824,55.63,51922,15312,0.2949,1628370,31.3618,370.84
1951,28,0.000691,95872,66,95838,5240918,54.67,50719,15276,0.3012,1576448,31.0819,367.48
1951,29,0.000718,95805,69,95771,5145080,53.70,49545,15242,0.3076,1525729,30.7951,364.04
1951,30,0.000744,95737,71,95701,5049309,52.74,48396,15207,0.3142,1476184,30.5022,360.53
1951,31,0.000738,95665,71,95630,4953608,51.78,47273,15172,0.3209,1427788,30.2033,356.94
1951,32,0.000756,95595,72,95559,4857978,50.82,46176,15138,0.3278,1380515,29.8970,353.26
1951,33,0.000825,95522,79,95483,4762420,49.86,45103,15104,0.3349,1334340,29.5840,349.51
1951,34,0.000898,95444,86,95401,4666937,48.90,44053,15067,0.3420,1289236,29.2656,345.69
1951,35,0.000973,95358,93,95311,4571536,47.94,43024,15029,0.3493,1245183,28.9417,341.80
1951,36,0.001074,95265,102,95214,4476224,46.99,42016,14988,0.3567,1202159,28.6122,337.85
1951,37,0.001164,95163,111,95107,4381011,46.04,41027,14943,0.3642,1160144,28.2777,333.83
1951,38,0.001209,95052,115,94994,4285903,45.09,40058,14897,0.3719,1119117,27.9376,329.75
1951,39,0.001279,94937,121,94876,4190909,44.14,39110,14849,0.3797,1079059,27.5905,325.59
1951,40,0.001406,94816,133,94749,4096033,43.20,38182,14801,0.3876,1039949,27.2369,321.34
1951,41,0.001548,94682,147,94609,4001284,42.26,37271,14748,0.3957,1001768,26.8782,317.04
1951,42,0.001686,94536,159,94456,3906675,41.32,36376,14692,0.4039,964497,26.5144,312.67
1951,43,0.001842,94376,174,94289,3812219,40.39,35499,14632,0.4122,928121,26.1453,308.24
1951,44,0.002002,94202,189,94108,3717929,39.47,34637,14568,0.4206,892622,25.7711,303.75
1951,45,0.002146,94014,202,93913,3623821,38.55,33790,14500,0.4291,857986,25.3917,299.20
1951,46,0.002257,93812,212,93706,3529908,37.63,32959,14429,0.4378,824196,25.0064,294.58
1951,47,0.002433,93600,228,93486,3436202,36.71,32146,14356,0.4466,791236,24.6141,289.87
1951,48,0.002664,93373,249,93248,3342715,35.80,31347,14280,0.4556,759090,24.2161,285.09
1951,49,0.002910,93124,271,92988,3249467,34.89,30560,14198,0.4646,727744,23.8135,280.26
1951,50,0.003190,92853,296,92705,3156479,33.99,29786,14111,0.4738,697184,23.4064,275.38
1951,51,0.003461,92557,320,92396,3063774,33.10,29024,14019,0.4830,667398,22.9951,270.44
1951,52,0.003763,92236,347,92063,2971377,32.21,28273,13920,0.4924,638374,22.5791,265.45
1951,53,0.003940,91889,362,91708,2879315,31.33,27533,13816,0.5018,610101,22.1588,260.41
1951,54,0.004276,91527,391,91332,2787606,30.46,26808,13710,0.5114,582568,21.7310,255.27
1951,55,0.004613,91136,420,90926,2696275,29.59,26093,13598,0.5211,555760,21.2989,250.09
1951,56,0.004871,90716,442,90495,2605349,28.72,25389,13481,0.5310,529667,20.8620,244.84
1951,57,0.005224,90274,472,90038,2514854,27.86,24697,13360,0.5409,504278,20.4183,239.52
1951,58,0.005630,89802,506,89549,2424816,27.00,24016,13234,0.5510,479580,19.9692,234.13
1951,59,0.006002,89297,536,89029,2335267,26.15,23344,13101,0.5612,455564,19.5154,228.68
1951,60,0.006443,88761,572,88475,2246239,25.31,22682,12964,0.5716,432221,19.0556,223.17
1951,61,0.007055,88189,622,87878,2157764,24.47,22029,12822,0.5820,409539,18.5907,217.59
1951,62,0.007638,87566,669,87232,2069886,23.64,21382,12670,0.5925,387509,18.1231,211.98
1951,63,0.008378,86898,728,86534,1982654,22.82,20742,12510,0.6031,366127,17.6518,206.32
1951,64,0.009116,86170,786,85777,1896121,22.00,20105,12340,0.6138,345386,17.1787,200.64
1951,65,0.009863,85384,842,84963,1810344,21.20,19474,12161,0.6245,325280,16.7031,194.94
1951,66,0.010652,84542,901,84092,1725381,20.41,18849,11973,0.6352,305806,16.2243,189.19
1951,67,0.011403,83641,954,83165,1641289,19.62,18229,11777,0.6461,286957,15.7421,183.41
1951,68,0.012153,82688,1005,82185,1558125,18.84,17616,11574,0.6570,268729,15.2551,177.56
1951,69,0.015220,81683,1243,81061,1475939,18.07,17010,11365,0.6681,251113,14.7624,171.65
1951,70,0.017329,80440,1394,79743,1394878,17.34,16375,11111,0.6786,234103,14.2966,166.06
1951,71,0.017221,79046,1361,78365,1315136,16.64,15729,10834,0.6888,217728,13.8422,160.61
1951,72,0.018427,77684,1432,76969,1236771,15.92,15111,10569,0.6995,201999,13.3678,154.91
1951,73,0.019529,76253,1489,75508,1159802,15.21,14499,10297,0.7102,186888,12.8898,149.18
1951,74,0.021009,74764,1571,73978,1084294,14.50,13896,10020,0.7211,172389,12.4055,143.37
1951,75,0.022996,73193,1683,72351,1010315,13.80,13298,9735,0.7320,158493,11.9183,137.52
1951,76,0.025182,71510,1801,70609,937964,13.12,12700,9436,0.7430,145195,11.4323,131.69
1951,77,0.027669,69709,1929,68745,867355,12.44,12102,9123,0.7539,132494,10.9479,125.87
1951,78,0.030531,67780,2069,66746,798610,11.78,11503,8796,0.7647,120392,10.4663,120.10
1951,79,0.033837,65711,2223,64599,731864,11.14,10901,8453,0.7754,108889,9.9890,114.37
